asap1_id,Region,Rain,Drought,Country,Continent,name1_shr,km2_tot,km2_crop,km2_range,aezmedian
1268,Kyzylordinskaya,13.0,0.0,Kazakhstan,Asia,Kyzylordinskaya,226676.0,13757.0,678.0,
1269,Khammouan,21.0,3.0,Laos,Asia,Khammouan,16491.0,1664.0,63.0,
1271,Mangistauskaya,0.0,0.0,Kazakhstan,Asia,Mangistauskaya,165764.0,3.0,889.0,
1272,Salavan,22.0,4.0,Laos,Asia,Salavan,10199.0,2084.0,425.0,
1273,Savannakhet,13.0,3.0,Laos,Asia,Savannakhet,21457.0,7996.0,395.0,
1274,Bokeo,17.0,0.0,Laos,Asia,Bokeo,6910.0,481.0,0.0,
1275,Grand Bassa,13.0,2.0,Liberia,Africa,Grand Bassa,7724.0,178.0,1908.0,314.0
1276,Louang-Namtha,16.0,0.0,Laos,Asia,Louang-Namtha,9814.0,333.0,282.0,
1277,Oudomxai,17.0,0.0,Laos,Asia,Oudomxai,11729.0,336.0,102.0,
1278,Xekong,15.0,5.0,Laos,Asia,Xekong,8452.0,200.0,96.0,
1279,Vientiane cap.,9.0,0.0,Laos,Asia,Vientiane,3608.0,1921.0,60.0,
1280,Sawfajjin,0.0,0.0,Libya,Africa,Sawfajjin,47125.0,169.0,27.0,211.0
1282,Grand Kru,4.0,0.0,Liberia,Africa,Grand Kru,3857.0,179.0,722.0,314.0
1287,Southland,30.0,0.0,New Zealand,Oceania,Southland,32320.0,5347.0,8526.0,
1289,Bomi,9.0,3.0,Liberia,Africa,Bomi,1921.0,55.0,832.0,314.0
1290,Gbarpolu,0.0,0.0,Liberia,Africa,Gbarpolu,9853.0,12.0,1132.0,314.0
1291,Grand Cape Mount,6.0,4.0,Liberia,Africa,Grand Cape Mount,4814.0,65.0,1508.0,313.0
1292,Omskaya ,9.0,6.0,Russian Fed.,Asia,Omskaya,141358.0,24581.0,40901.0,
1293,Ajdabiya,0.0,0.0,Libya,Africa,Ajdabiya,197437.0,321.0,66.0,211.0
1294,Al Jabal A.K.,8.0,9.0,Libya,Africa,Al Jabal A.K.,8390.0,506.0,1055.0,212.0
1295,Margibi,14.0,4.0,Liberia,Africa,Margibi,2682.0,564.0,1540.0,314.0
1296,Maryland,5.0,3.0,Liberia,Africa,Maryland,2316.0,194.0,279.0,314.0
1297,Al Fatah,7.0,5.0,Libya,Africa,Al Fatah,14773.0,1703.0,1116.0,212.0
1298,Montserrado,12.0,4.0,Liberia,Africa,Montserrado,1868.0,333.0,1085.0,314.0
1299,Al Khoms,6.0,9.0,Libya,Africa,Al Khoms,1878.0,617.0,4.0,212.0
1300,River Gee,0.0,0.0,Liberia,Africa,River Gee,5117.0,12.0,140.0,314.0
1301,Al Kufrah,0.0,0.0,Libya,Africa,Al Kufrah,423987.0,162.0,9.0,211.0
1302,Sinoe,0.0,0.0,Liberia,Africa,Sinoe,9665.0,8.0,482.0,314.0
1303,Vologodskaya ,11.0,1.0,Russian Fed.,Asia,Vologodskaya,145867.0,2118.0,10611.0,
1304,Al Jufrah,0.0,0.0,Libya,Africa,Al Jufrah,115068.0,214.0,76.0,211.0
1305,Az Zawia,9.0,12.0,Libya,Africa,Az Zawia,3328.0,1285.0,12.0,212.0
1306,Ash Shati,0.0,0.0,Libya,Africa,Ash Shati,95922.0,121.0,0.0,211.0
1307,Voronezhskaya ,5.0,10.0,Russian Fed.,Asia,Voronezhskaya,52086.0,28340.0,16996.0,
1308,Banghazi,4.0,4.0,Libya,Africa,Banghazi,9598.0,2417.0,207.0,212.0
1309,Awbari (ubari),0.0,0.0,Libya,Africa,Awbari (ubari),83042.0,342.0,77.0,211.0
1310,Ghadamis,0.0,0.0,Libya,Africa,Ghadamis,66575.0,69.0,17.0,211.0
1311,Misurata,11.0,18.0,Libya,Africa,Misurata,2472.0,552.0,11.0,212.0
1312,Darnah,7.0,6.0,Libya,Africa,Darnah,21151.0,231.0,494.0,211.0
1313,Gharyan,0.0,0.0,Libya,Africa,Gharyan,79357.0,520.0,3.0,211.0
1314,Caaguazu,19.0,1.0,Paraguay,South America,Caaguazu,12948.0,6024.0,1507.0,
1315,Murzuq,0.0,0.0,Libya,Africa,Murzuq,282690.0,359.0,3.0,211.0
1316,Nuqat Al Khams,8.0,5.0,Libya,Africa,Nuqat Al Khams,5845.0,1384.0,4.0,211.0
1317,Sabha,0.0,8.0,Libya,Africa,Sabha,17232.0,261.0,8.0,211.0
1318,Caazapa,9.0,1.0,Paraguay,South America,Caazapa,9543.0,3554.0,760.0,
1319,Surt (sirte),0.0,0.0,Libya,Africa,Surt (sirte),46146.0,342.0,6.0,211.0
1320,Tarhunah,6.0,9.0,Libya,Africa,Tarhunah,3670.0,1130.0,0.0,212.0
1321,Tripoli,11.0,8.0,Libya,Africa,Tripoli,2582.0,1678.0,26.0,212.0
1322,Yafran (yefren),4.0,6.0,Libya,Africa,Yafran (yefren),9409.0,386.0,2.0,211.0
1323,Zeleitin,12.0,8.0,Libya,Africa,Zeleitin,2445.0,344.0,2.0,212.0
1324,Alytaus,9.0,11.0,Lithuania,Europe,Alytaus,5438.0,2024.0,1376.0,
1325,Johor,12.0,0.0,Malaysia,Asia,Johor,19111.0,6450.0,4.0,
1326,Marijampoles,11.0,8.0,Lithuania,Europe,Marijampoles,4450.0,3067.0,790.0,
1327,Kedah,21.0,0.0,Malaysia,Asia,Kedah,8961.0,4993.0,0.0,
1328,Kauno,7.0,14.0,Lithuania,Europe,Kauno,8188.0,4832.0,1253.0,
1329,Klaipedos,3.0,11.0,Lithuania,Europe,Klaipedos,5223.0,3045.0,1206.0,
1330,Madinah,0.0,0.0,Saudi Arabia,Asia,Madinah,144272.0,475.0,0.0,
1331,Orlovskaya ,6.0,7.0,Russian Fed.,Asia,Orlovskaya,24725.0,12434.0,4922.0,
1332,Panevezio,2.0,14.0,Lithuania,Europe,Panevezio,7838.0,4844.0,1479.0,
1333,Siauliu,4.0,13.0,Lithuania,Europe,Siauliu,8838.0,5660.0,1309.0,
1334,Penzenskaya ,4.0,15.0,Russian Fed.,Asia,Penzenskaya,43386.0,16332.0,10190.0,
1335,Melaka,6.0,0.0,Malaysia,Asia,Melaka,1625.0,1028.0,0.0,
1336,Taurages,2.0,12.0,Lithuania,Europe,Taurages,3860.0,2204.0,760.0,
1337,Makkah,0.0,0.0,Saudi Arabia,Asia,Makkah,137985.0,838.0,29.0,
1338,Telsiu,3.0,12.0,Lithuania,Europe,Telsiu,4103.0,2202.0,1062.0,
1339,East Sepik,8.0,0.0,Papua New Guinea,Oceania,East Sepik,44020.0,2012.0,0.0,
1340,Utenos,2.0,8.0,Lithuania,Europe,Utenos,7239.0,3464.0,2200.0,
1341,Vilniaus,2.0,7.0,Lithuania,Europe,Vilniaus,9652.0,3942.0,2392.0,
1342,Northern Region,10.0,0.0,Malawi,Africa,Northern Region,27116.0,8423.0,11445.0,322.0
1343,Southern Region,11.0,4.0,Malawi,Africa,Southern Region,33385.0,17723.0,2263.0,312.0
1344,Pahang,6.0,0.0,Malaysia,Asia,Pahang,35900.0,5942.0,16.0,
1345,Negeri Sembilan,5.0,0.0,Malaysia,Asia,Negeri Sembilan,6642.0,2880.0,2.0,
1346,Kidal,0.0,0.0,Mali,Africa,Kidal,149636.0,0.0,1608.0,311.0
1347,Perak,19.0,0.0,Malaysia,Asia,Perak,20811.0,6621.0,0.0,
1348,Adrar,0.0,0.0,Mauritania,Africa,Adrar,222933.0,78.0,1552.0,311.0
1349,Gao,0.0,0.0,Mali,Africa,Gao,177765.0,11.0,20271.0,311.0
1350,Dakhlet N.,0.0,0.0,Mauritania,Africa,Dakhlet N.,22726.0,0.0,81.0,311.0
1351,Northern,0.0,0.0,Sierra Leone,Africa,Northern,35787.0,4172.0,4651.0,313.0
1352,Kayes,10.0,3.0,Mali,Africa,Kayes,122103.0,6014.0,7845.0,312.0
1353,Koulikoro,7.0,0.0,Mali,Africa,Koulikoro,90708.0,16223.0,31669.0,312.0
1354,Adamawa,5.0,2.0,Nigeria,Africa,Adamawa,36215.0,10145.0,30.0,312.0
1355,Assaba,0.0,0.0,Mauritania,Africa,Assaba,35939.0,108.0,26615.0,311.0
1356,Hodh Ech Chargi,8.0,4.0,Mauritania,Africa,Hodh Ech Chargi,183077.0,2240.0,42915.0,311.0
1357,Permskaya ,5.0,1.0,Russian Fed.,Asia,Permskaya,128160.0,5204.0,8678.0,
1358,Brakna,0.0,0.0,Mauritania,Africa,Brakna,33257.0,60.0,27999.0,311.0
1359,Gorgol,2.0,8.0,Mauritania,Africa,Gorgol,13679.0,181.0,12149.0,312.0
1360,Southern,0.0,0.0,Sierra Leone,Africa,Southern,20013.0,3582.0,2769.0,313.0
1361,Akwa Ibom,14.0,8.0,Nigeria,Africa,Akwa Ibom,6716.0,237.0,83.0,314.0
1362,Guidimakha,7.0,8.0,Mauritania,Africa,Guidimakha,10728.0,476.0,10398.0,312.0
1363,Banska Bystrica,12.0,11.0,Slovakia,Europe,Banska Bystrica,9374.0,3116.0,2848.0,
1364,Hodh El Gharbi,11.0,3.0,Mauritania,Africa,Hodh El Gharbi,50459.0,546.0,25663.0,311.0
1365,Inchiri,0.0,0.0,Mauritania,Africa,Inchiri,40229.0,0.0,1425.0,311.0
1366,Tagant,0.0,0.0,Mauritania,Africa,Tagant,98016.0,0.0,8471.0,311.0
1367,Paraguari,9.0,2.0,Paraguay,South America,Paraguari,8705.0,2904.0,1222.0,
1368,Chontales,12.0,0.0,Nicaragua,North America,Chontales,8536.0,4876.0,814.0,
1369,Guerrero,15.0,0.0,Mexico,North America,Guerrero,65198.0,22288.0,935.0,
1370,Tiris-Zemmour,0.0,0.0,Mauritania,Africa,Tiris-Zemmour,257679.0,0.0,169.0,311.0
1371,Primorskiy Kray,6.0,0.0,Russian Fed.,Asia,Primorskiy Kray,164878.0,3881.0,19619.0,
1372,Aguascalientes,18.0,9.0,Mexico,North America,Aguascalientes,5204.0,745.0,4189.0,
1373,Baja California,2.0,8.0,Mexico,North America,Baja California,73668.0,2187.0,5432.0,
1374,Telemark,10.0,10.0,Norway,Europe,Telemark,15273.0,441.0,7.0,
1375,Colima,25.0,0.0,Mexico,North America,Colima,5667.0,2974.0,84.0,
1376,Govi-Altai,0.0,0.0,Mongolia,Asia,Govi-Altai,141099.0,1.0,63.0,
1377,Dornogovi,0.0,0.0,Mongolia,Asia,Dornogovi,109486.0,0.0,695.0,
1378,Itapua,3.0,3.0,Paraguay,South America,Itapua,15986.0,7449.0,481.0,
1379,Distrito Federal,11.0,9.0,Mexico,North America,Distrito Federal,1602.0,241.0,22.0,
1380,Selenge,6.0,11.0,Mongolia,Asia,Selenge,41534.0,1975.0,23621.0,
1381,Durango,28.0,4.0,Mexico,North America,Durango,124127.0,2537.0,42982.0,
1382,Guanajuato,15.0,12.0,Mexico,North America,Guanajuato,30838.0,6958.0,16051.0,
1383,Morelos,11.0,0.0,Mexico,North America,Morelos,5079.0,2909.0,35.0,
1384,Queretaro,22.0,11.0,Mexico,North America,Queretaro,11521.0,1243.0,4788.0,
1385,Quintana Roo,11.0,0.0,Mexico,North America,Quintana Roo,44524.0,5167.0,50.0,
1386,San Luis Potosi,14.0,14.0,Mexico,North America,San Luis Potosi,62925.0,8965.0,15790.0,
1387,Tlaxcala,17.0,7.0,Mexico,North America,Tlaxcala,4163.0,2238.0,1034.0,
1388,Yucatan,12.0,0.0,Mexico,North America,Yucatan,38104.0,16340.0,9.0,
1389,Zacatecas,19.0,7.0,Mexico,North America,Zacatecas,75809.0,1948.0,39565.0,
1390,Uvs,0.0,0.0,Mongolia,Asia,Uvs,69470.0,930.0,5883.0,
1391,Dundgovi,0.0,0.0,Mongolia,Asia,Dundgovi,74691.0,0.0,964.0,
1392,Xentii,5.0,8.0,Mongolia,Asia,Xentii,80887.0,5744.0,35958.0,
1393,Xovd,0.0,0.0,Mongolia,Asia,Xovd,75685.0,346.0,1297.0,
1394,To'v,9.0,14.0,Mongolia,Asia,To'v,74143.0,423.0,17933.0,
1395,Xo'vsgol,0.0,0.0,Mongolia,Asia,Xo'vsgol,101153.0,2796.0,62109.0,
1396,Khomas,0.0,0.0,Namibia,Africa,Khomas,37074.0,19.0,35208.0,321.0
1397,Govisu'mber,0.0,0.0,Mongolia,Asia,Govisu'mber,5540.0,0.0,615.0,
1398,Misiones,10.0,4.0,Paraguay,South America,Misiones,8427.0,1985.0,831.0,
1399,O'mnogovi,0.0,0.0,Mongolia,Asia,O'mnogovi,164882.0,0.0,147.0,
1400,Canterbury,19.0,0.0,New Zealand,Oceania,Canterbury,42530.0,7160.0,28349.0,
1401,Ulaanbaatar,0.0,0.0,Mongolia,Asia,Ulaanbaatar,4580.0,64.0,2312.0,
1402,Tambovskaya ,5.0,6.0,Russian Fed.,Asia,Tambovskaya,34452.0,20582.0,9669.0,
1403,O'vorxangai,0.0,0.0,Mongolia,Asia,O'vorxangai,62871.0,132.0,6285.0,
1404,Su'xbaatar,0.0,0.0,Mongolia,Asia,Su'xbaatar,82156.0,18.0,32879.0,
1405,Neembucu,0.0,0.0,Paraguay,South America,Neembucu,11380.0,36.0,41.0,
1406,Zavxan,0.0,0.0,Mongolia,Asia,Zavxan,82820.0,585.0,17134.0,
1407,Otjozondjupa,0.0,0.0,Namibia,Africa,Otjozondjupa,104661.0,308.0,98460.0,322.0
1408,,,,,,Kavango,48741.0,2096.0,42402.0,312.0
1409,Ohangwena,6.0,5.0,Namibia,Africa,Ohangwena,10749.0,1866.0,10245.0,312.0
1410,Omaheke,0.0,0.0,Namibia,Africa,Omaheke,84712.0,16.0,79272.0,321.0
1411,Pskovskaya ,6.0,0.0,Russian Fed.,Asia,Pskovskaya,55246.0,756.0,6250.0,
1412,Central,20.0,3.0,Nepal,Asia,Central,27442.0,7332.0,1790.0,
1413,Omusati,10.0,3.0,Namibia,Africa,Omusati,26616.0,2155.0,26332.0,312.0
1414,Eastern,24.0,1.0,Nepal,Asia,Eastern,28284.0,6225.0,2748.0,
1415,Oshikoto,6.0,12.0,Namibia,Africa,Oshikoto,38638.0,1743.0,32433.0,312.0
1416,Niger,8.0,3.0,Nigeria,Africa,Niger,71936.0,44263.0,152.0,313.0
1417,Oshana,6.0,6.0,Namibia,Africa,Oshana,8652.0,481.0,8130.0,312.0
1418,Nordland,3.0,2.0,Norway,Europe,Nordland,36334.0,590.0,45.0,
1419,Bay Of Plenty,15.0,0.0,New Zealand,Oceania,Bay Of Plenty,12029.0,1135.0,1467.0,
1420,Rostovskaya ,20.0,1.0,Russian Fed.,Asia,Rostovskaya,101117.0,59297.0,39185.0,
1421,East Cape,11.0,0.0,New Zealand,Oceania,East Cape,8291.0,907.0,1320.0,
1422,East New Britain,0.0,0.0,Papua New Guinea,Oceania,East New Britain,16686.0,11.0,0.0,
1423,Osun,8.0,2.0,Nigeria,Africa,Osun,9035.0,469.0,0.0,313.0
1424,Otago,25.0,0.0,New Zealand,Oceania,Otago,32967.0,4898.0,20271.0,
1425,Hawke's Bay,12.0,0.0,New Zealand,Oceania,Hawke's Bay,14592.0,3549.0,2625.0,
1426,Oestfold,19.0,8.0,Norway,Europe,Oestfold,4128.0,1030.0,0.0,
1427,Nelson,22.0,0.0,New Zealand,Oceania,Nelson,19820.0,409.0,10100.0,
1428,Taranaki,13.0,0.0,New Zealand,Oceania,Taranaki,7660.0,2259.0,409.0,
1429,Waikato,9.0,0.0,New Zealand,Oceania,Waikato,23475.0,7574.0,2471.0,
1430,Ryazanskaya ,5.0,11.0,Russian Fed.,Asia,Ryazanskaya,39577.0,10808.0,9424.0,
1431,Wanganui,14.0,0.0,New Zealand,Oceania,Wanganui,22534.0,5935.0,3074.0,
1432,East Highlands,8.0,0.0,Papua New Guinea,Oceania,East Highlands,10014.0,1241.0,45.0,
1433,Leon,4.0,1.0,Nicaragua,North America,Leon,4446.0,1500.0,2220.0,
1434,Atlantico Norte,8.0,0.0,Nicaragua,North America,Atlantico Norte,32014.0,4880.0,3572.0,
1435,Wellington,11.0,0.0,New Zealand,Oceania,Wellington,8824.0,2011.0,1224.0,
1436,Boaco,7.0,0.0,Nicaragua,North America,Boaco,4733.0,2811.0,940.0,
1437,Taraba,8.0,0.0,Nigeria,Africa,Taraba,57065.0,11657.0,1891.0,313.0
1438,Managua,12.0,6.0,Nicaragua,North America,Managua,4386.0,1182.0,1938.0,
1439,Stavropolskiy,23.0,2.0,Russian Fed.,Asia,Stavropolskiy,66719.0,41572.0,35857.0,
1440,Carazo,2.0,0.0,Nicaragua,North America,Carazo,1076.0,125.0,351.0,
1441,Chinandega,3.0,0.0,Nicaragua,North America,Chinandega,5609.0,1878.0,1479.0,
1442,Moere Og Romsdal,4.0,4.0,Norway,Europe,Moere Og Romsdal,13517.0,805.0,8.0,
1443,Esteli,2.0,0.0,Nicaragua,North America,Esteli,2352.0,338.0,730.0,
1444,Granada,3.0,4.0,Nicaragua,North America,Granada,1585.0,373.0,305.0,
1445,Chollabuk-do,15.0,0.0,South Korea,Asia,Chollabuk-do,8252.0,1754.0,308.0,
1446,Nord-troendelag,6.0,0.0,Norway,Europe,Nord-troendelag,22315.0,1344.0,9.0,
1447,Jinotega,6.0,0.0,Nicaragua,North America,Jinotega,9861.0,2532.0,435.0,
1448,Madriz,5.0,0.0,Nicaragua,North America,Madriz,1606.0,537.0,381.0,
1449,Matagalpa,2.0,0.0,Nicaragua,North America,Matagalpa,8800.0,3341.0,1891.0,
1450,Rogaland,8.0,4.0,Norway,Europe,Rogaland,8552.0,1185.0,424.0,
1451,Lampang,7.0,0.0,Thailand,Asia,Lampang,12531.0,1823.0,0.0,
1452,Nueva Segovia,4.0,0.0,Nicaragua,North America,Nueva Segovia,3122.0,1624.0,491.0,
1453,Diffa,7.0,3.0,Niger,Africa,Diffa,145912.0,4310.0,30842.0,311.0
1454,Maradi,4.0,5.0,Niger,Africa,Maradi,39331.0,28881.0,20462.0,312.0
1455,Tillaberi,3.0,5.0,Niger,Africa,Tillaberi,90808.0,9577.0,84598.0,312.0
1456,Rio San Juan,17.0,0.0,Nicaragua,North America,Rio San Juan,7997.0,3684.0,156.0,
1457,Anambra,7.0,2.0,Nigeria,Africa,Anambra,4718.0,744.0,0.0,313.0
1458,Rivas,8.0,0.0,Nicaragua,North America,Rivas,4102.0,614.0,318.0,
1459,Agadez,0.0,0.0,Niger,Africa,Agadez,622486.0,98.0,27455.0,311.0
1460,Dosso,4.0,1.0,Niger,Africa,Dosso,31686.0,8242.0,30786.0,312.0
1461,Tahoua,3.0,6.0,Niger,Africa,Tahoua,106112.0,6529.0,58636.0,311.0
1462,FCT - Abuja,3.0,0.0,Nigeria,Africa,"FCT, Abuja",7300.0,3932.0,0.0,313.0
1463,Zinder,4.0,7.0,Niger,Africa,Zinder,145944.0,35645.0,56856.0,311.0
1464,Benue,4.0,0.0,Nigeria,Africa,Benue,32006.0,16217.0,67.0,313.0
1465,Aust-agder,10.0,7.0,Norway,Europe,Aust-agder,9155.0,214.0,0.0,
1466,Borno,10.0,5.0,Nigeria,Africa,Borno,74028.0,19666.0,37688.0,312.0
1467,Cross River,11.0,1.0,Nigeria,Africa,Cross River,20367.0,1671.0,15.0,313.0
1468,Delta,5.0,2.0,Nigeria,Africa,Delta,16484.0,1872.0,0.0,313.0
1469,Vest-Agder,10.0,9.0,Norway,Europe,Vest-Agder,7195.0,339.0,0.0,
1470,Edo,4.0,2.0,Nigeria,Africa,Edo,19603.0,1991.0,113.0,313.0
1471,,,,,,Unit unavailable,25950.0,0.0,20.0,
1472,Soer-Troendelag,6.0,0.0,Norway,Europe,Soer-Troendelag,18441.0,1313.0,4.0,
1473,Jigawa,3.0,4.0,Nigeria,Africa,Jigawa,23216.0,16135.0,3517.0,312.0
1474,Sogn og Fjordane,5.0,2.0,Norway,Europe,Sogn og Fjordane,17888.0,649.0,53.0,
1475,Kaduna,10.0,1.0,Nigeria,Africa,Kaduna,44635.0,17236.0,339.0,313.0
1476,Madang,2.0,0.0,Papua New Guinea,Oceania,Madang,29411.0,1131.0,35.0,
1477,Sverdlovskaya ,5.0,5.0,Russian Fed.,Asia,Sverdlovskaya,194598.0,5057.0,22271.0,
1478,Kano,4.0,5.0,Nigeria,Africa,Kano,20864.0,16417.0,1100.0,312.0
1479,Katsina,6.0,2.0,Nigeria,Africa,Katsina,24231.0,19106.0,4568.0,312.0
1480,Troms,0.0,0.0,Norway,Europe,Troms,24895.0,0.0,48.0,
1481,Kebbi,8.0,2.0,Nigeria,Africa,Kebbi,36708.0,23612.0,8848.0,312.0
1482,Zakarpats'ka,17.0,8.0,Ukraine,Europe,Zakarpats'ka,12682.0,3495.0,1614.0,
1483,Kogi,3.0,0.0,Nigeria,Africa,Kogi,28363.0,3174.0,0.0,313.0
1484,Kwara,12.0,0.0,Nigeria,Africa,Kwara,33715.0,4208.0,80.0,313.0
1485,Ogun,0.0,0.0,Nigeria,Africa,Ogun,15625.0,77.0,110.0,313.0
1486,FA Tribal Areas,26.0,4.0,Pakistan,Asia,FA Tribal Areas,27253.0,2081.0,2179.0,
1487,N.W. Frontier,20.0,1.0,Pakistan,Asia,N.W. Frontier,74001.0,14699.0,5292.0,
1488,Oyo,12.0,4.0,Nigeria,Africa,Oyo,27430.0,3291.0,6.0,313.0
1489,Buskerud,9.0,14.0,Norway,Europe,Buskerud,14954.0,806.0,21.0,
1490,Punjab,22.0,10.0,Pakistan,Asia,Punjab,204958.0,119113.0,2239.0,
1491,Yobe,9.0,4.0,Nigeria,Africa,Yobe,44798.0,18437.0,23019.0,312.0
1492,Akershus,19.0,12.0,Norway,Europe,Akershus,4913.0,1112.0,4.0,
1493,Chimbu,10.0,0.0,Papua New Guinea,Oceania,Chimbu,8201.0,173.0,36.0,
1494,Oppland,10.0,1.0,Norway,Europe,Oppland,25202.0,1573.0,49.0,
1495,Hedmark,7.0,10.0,Norway,Europe,Hedmark,27646.0,1586.0,22.0,
1496,Vestfold,13.0,17.0,Norway,Europe,Vestfold,2232.0,623.0,2.0,
1497,A Sharqiya,0.0,0.0,Oman,Asia,A Sharqiya,30992.0,3.0,0.0,
1498,Al Batnah,24.0,7.0,Oman,Asia,Al Batnah,12233.0,238.0,34.0,
1499,Tatarstan Rep.,3.0,11.0,Russian Fed.,Asia,Tatarstan Rep.,67923.0,32313.0,21426.0,
1500,Al Dhahira,0.0,0.0,Oman,Asia,Al Dhahira,33499.0,6.0,0.0,
1501,Al Wusta,0.0,0.0,Oman,Asia,Al Wusta,67124.0,18.0,6.0,
1502,Enga,0.0,0.0,Papua New Guinea,Oceania,Enga,14625.0,80.0,0.0,
1503,New Ireland,0.0,0.0,Papua New Guinea,Oceania,New Ireland,8778.0,8.0,0.0,
1504,Dhofar,0.0,0.0,Oman,Asia,Dhofar,126920.0,343.0,331.0,
1505,Muscat,0.0,0.0,Oman,Asia,Muscat,4294.0,5.0,0.0,
1506,Balochistan,19.0,0.0,Pakistan,Asia,Balochistan,346427.0,15352.0,6233.0,
1507,Coclé,9.0,0.0,Panama,North America,CoclÃ©,4898.0,880.0,2295.0,
1508,Northern,12.0,0.0,Papua New Guinea,Oceania,Northern,25024.0,318.0,53.0,
1509,North Solomons,0.0,0.0,Papua New Guinea,Oceania,North Solomons,9273.0,0.0,35.0,
1510,Alto Parana,17.0,14.0,Paraguay,South America,Alto Parana,14095.0,7839.0,583.0,
1511,Herrera,7.0,1.0,Panama,North America,Herrera,2325.0,1100.0,1090.0,
1512,South Highlands,0.0,0.0,Papua New Guinea,Oceania,South Highlands,26259.0,191.0,40.0,
1513,West New Britain,0.0,0.0,Papua New Guinea,Oceania,West New Britain,18648.0,90.0,72.0,
1514,Central,18.0,0.0,Papua New Guinea,Oceania,Central,27308.0,1396.0,69.0,
1515,Los Santos,1.0,2.0,Panama,North America,Los Santos,3789.0,1871.0,2139.0,
1516,Boqueron,2.0,12.0,Paraguay,South America,Boqueron,88560.0,11510.0,3616.0,
1517,Manus,0.0,0.0,Papua New Guinea,Oceania,Manus,1830.0,0.0,0.0,
1518,Milne Bay,6.0,0.0,Papua New Guinea,Oceania,Milne Bay,14493.0,743.0,72.0,
1519,West Sepik,0.0,0.0,Papua New Guinea,Oceania,West Sepik,33553.0,141.0,0.0,
1520,Amambay,14.0,0.0,Paraguay,South America,Amambay,12667.0,5912.0,550.0,
1521,West,19.0,0.0,Papua New Guinea,Oceania,West,95821.0,961.0,1515.0,
1522,West Highlands,7.0,0.0,Papua New Guinea,Oceania,West Highlands,8474.0,159.0,8.0,
1523,Alto Paraguay,8.0,5.0,Paraguay,South America,Alto Paraguay,78314.0,3194.0,5200.0,
1524,Central,15.0,0.0,Paraguay,South America,Central,2549.0,883.0,259.0,
1525,Presidente Hayes,22.0,6.0,Paraguay,South America,Presidente Hayes,72963.0,4564.0,2009.0,
1526,San Pedro,21.0,0.0,Paraguay,South America,San Pedro,20887.0,8179.0,1488.0,
1527,Cordillera,13.0,0.0,Paraguay,South America,Cordillera,4829.0,1584.0,467.0,
1528,Amazonas,19.0,0.0,Peru,South America,Amazonas,39119.0,390.0,2041.0,
1529,Ancash,2.0,3.0,Peru,South America,Ancash,36087.0,2217.0,11342.0,
1530,Guaira,8.0,0.0,Paraguay,South America,Guaira,3824.0,1694.0,559.0,
1531,Tumbes,3.0,10.0,Peru,South America,Tumbes,4603.0,156.0,888.0,
1532,Delaware,9.0,0.0,USA,North America,Delaware,5113.0,1822.0,0.0,
1533,Ucayali,14.0,0.0,Peru,South America,Ucayali,104956.0,1167.0,119.0,
1534,Lang Son,18.0,0.0,Viet Nam,Asia,Lang Son,8326.0,958.0,101.0,
1535,Cordillera,9.0,0.0,Philippines,Asia,Cordillera,18049.0,3356.0,0.0,
1536,Ilocos Region,14.0,0.0,Philippines,Asia,Ilocos Region,12539.0,6328.0,0.0,
1537,Bacau,12.0,7.0,Romania,Europe,Bacau,6677.0,2516.0,2467.0,
1538,Cheju-do,20.0,0.0,South Korea,Asia,Cheju-do,1859.0,546.0,48.0,
1539,Alba,22.0,13.0,Romania,Europe,Alba,6436.0,1953.0,4257.0,
1540,KhantyMansyiskiy,0.0,0.0,Russian Fed.,Asia,KhantyMansyiskiy,533746.0,0.0,23160.0,
1541,Arad,17.0,0.0,Romania,Europe,Arad,8077.0,3960.0,2681.0,
1542,Kirovskaya ,1.0,5.0,Russian Fed.,Asia,Kirovskaya,120249.0,8086.0,12579.0,
1543,Arges,20.0,10.0,Romania,Europe,Arges,6619.0,2337.0,2487.0,
1544,Braila,20.0,4.0,Romania,Europe,Braila,4891.0,3847.0,1057.0,
1545,Komi-permyatskiy,4.0,11.0,Russian Fed.,Asia,Komi-permyatskiy,33230.0,370.0,1302.0,
1546,Bihor,17.0,6.0,Romania,Europe,Bihor,8173.0,3814.0,3830.0,
1547,Banten,15.0,0.0,Indonesia,Asia,Banten,9238.0,3466.0,0.0,
1548,Krasnodarskiy,10.0,4.0,Russian Fed.,Asia,Krasnodarskiy,75192.0,39046.0,10066.0,
1549,L'vivs'ka,16.0,2.0,Ukraine,Europe,L'vivs'ka,21703.0,13268.0,681.0,
1550,Bistrita-nasaud,21.0,15.0,Romania,Europe,Bistrita-nasaud,5125.0,1661.0,3264.0,
1551,Kurskaya ,7.0,9.0,Russian Fed.,Asia,Kurskaya,29748.0,15513.0,4839.0,
1552,Tulskaya ,11.0,7.0,Russian Fed.,Asia,Tulskaya,25517.0,9340.0,9227.0,
1554,Name Unknown,17.0,7.0,Russian Fed.,Asia,Name Unknown,3625.0,1794.0,1674.0,
1555,Botosani,15.0,12.0,Romania,Europe,Botosani,4769.0,2921.0,2895.0,
1556,Leningradskaya ,11.0,0.0,Russian Fed.,Asia,Leningradskaya,83387.0,970.0,2808.0,
1557,Brasov,21.0,7.0,Romania,Europe,Brasov,5226.0,1425.0,3150.0,
